0.267757 0.209144 0.612017  1.39406        0        0	 0.267757 -0.209144  0.612017         2         0         0
  0.313564   0.255109  -0.571487    1.40152 -0.0589577 -0.0291259	  0.290402  -0.238525   -0.59057     1.9999 -0.0149063  -0.013747
  0.313564   0.255109  -0.571486    1.40152 -0.0589576 -0.0291248	  0.290402  -0.238525   -0.59057     1.9999 -0.0149061 -0.0137495
  0.313565   0.255109  -0.571486    1.40152 -0.0589573  -0.029123	  0.290402  -0.238525   -0.59057     1.9999 -0.0149065 -0.0137524
  0.313565    0.25511  -0.571486    1.40152 -0.0589574 -0.0291205	  0.290402  -0.238525   -0.59057     1.9999 -0.0149064 -0.0137558
  0.313222   0.255171  -0.571646    1.40151 -0.0589491 -0.0286754	   0.29045  -0.238512  -0.590551    1.99989 -0.0149023 -0.0144613
   0.31244   0.255307  -0.572014    1.40147 -0.0588117 -0.0287952	  0.290174  -0.238535  -0.590678    1.99988 -0.0150213 -0.0159858
  0.310353   0.255667  -0.572988    1.40141 -0.0589728 -0.0286399	  0.289736  -0.238553  -0.590886    1.99984 -0.0156031  -0.020355
  0.309243    0.25585  -0.573507    1.40139  -0.059005 -0.0291376	  0.289305  -0.238586  -0.591083     1.9998 -0.0160455 -0.0230466
 0.308335  0.255987 -0.573934   1.40137 -0.059007 -0.030017	  0.288831  -0.238627  -0.591298    1.99977 -0.0167036 -0.0253802
 0.308335  0.255987 -0.573934   1.40137 -0.059007 -0.030017	  0.288831  -0.238627  -0.591298    1.99977 -0.0167036 -0.0253802
  0.307472     0.2561  -0.574347    1.40138 -0.0591769 -0.0310792	  0.288318  -0.238668  -0.591532    1.99973 -0.0173571 -0.0275969
  0.306545   0.256212  -0.574792    1.40139 -0.0594357 -0.0324471	  0.287687   -0.23872  -0.591818     1.9997 -0.0181463 -0.0298403
  0.305581   0.256312   -0.57526    1.40142 -0.0598435 -0.0338837	  0.287015  -0.238773  -0.592123    1.99965 -0.0188652 -0.0320511
  0.304592     0.2564  -0.575745    1.40147 -0.0602713 -0.0352449	  0.286323  -0.238823  -0.592438    1.99961 -0.0196015 -0.0342481
 0.303593  0.256466 -0.576244  -1.99957 0.0201853 0.0363463	 0.285598 -0.238871 -0.592769  -1.40134 0.0606906 0.0365169
 0.302585  0.256507 -0.576755  -1.99953 0.0206767 0.0383193	 0.284833 -0.238918 -0.593118  -1.40113 0.0610373 0.0377815
 0.301558  0.256521 -0.577286  -1.99949 0.0210275 0.0400597	 0.284061 -0.238959 -0.593471  -1.40092  0.061398 0.0389303
 0.300485  0.256511  -0.57785  -1.99945 0.0212599 0.0416223	   0.2833 -0.238991 -0.593822  -1.40071 0.0618474 0.0399177
 0.299366  0.256473 -0.578448  -1.99942 0.0214005 0.0429589	 0.282504 -0.239018  -0.59419  -1.40048 0.0623766   0.04095
 0.298171  0.256405 -0.579095   -1.9994 0.0214265 0.0440897	 0.281685 -0.239038 -0.594571  -1.40024 0.0629389  0.042011
 0.296897  0.256309 -0.579791  -1.99938 0.0214922 0.0450425	 0.280884 -0.239044 -0.594947  -1.39998 0.0633675 0.0429584
 0.295499  0.256188 -0.580558  -1.99936 0.0215049 0.0459345	 0.280112 -0.239033 -0.595315  -1.39971  0.063755 0.0436727
 0.295663  0.256134 -0.580499  -1.99936 0.0214575 0.0458909	 0.279068 -0.239153 -0.595757  -1.39967 0.0641762 0.0449108
 0.294185   0.25598 -0.581317  -1.99934 0.0216218 0.0466998	 0.278259 -0.239132 -0.596144  -1.39938 0.0643757 0.0453578
 0.291258  0.255546 -0.582979  -1.99931 0.0224321 0.0473807	 0.277694  -0.23895 -0.596481  -1.39879 0.0640608 0.0456351
 0.289927  0.255215 -0.583787  -1.99931 0.0229341 0.0474089	 0.276834 -0.238907 -0.596897  -1.39845 0.0638172 0.0462679
 0.288739  0.254815  -0.58455  -1.99931 0.0235297 0.0471717	 0.275905 -0.238864 -0.597345  -1.39811    0.0634 0.0470809
 0.287775  0.254319 -0.585241  -1.99931 0.0241705 0.0465785	 0.274891 -0.238822 -0.597828  -1.39776 0.0628692 0.0481084
 0.286879  0.253754 -0.585926  -1.99932 0.0249292 0.0458192	 0.273767 -0.238782  -0.59836  -1.39739  0.062252 0.0493415
 0.286002   0.25312 -0.586629  -1.99933 0.0256239 0.0449936	 0.272597 -0.238732 -0.598914    -1.397 0.0617169 0.0505798
  0.28497  0.252452 -0.587418  -1.99933 0.0263914 0.0444943	 0.271444  -0.23866 -0.599466   -1.3966 0.0612063 0.0515156
 0.283776  0.251735 -0.588303  -1.99933 0.0270322 0.0442971	  0.27036 -0.238558 -0.599996  -1.39618 0.0608812 0.0520679
 0.282425  0.250975 -0.589277  -1.99932 0.0277058 0.0443749	 0.269328 -0.238429 -0.600512  -1.39573  0.060571 0.0523173
  0.28092  0.250161 -0.590342   -1.9993 0.0282389 0.0447821	 0.268317 -0.238273 -0.601026  -1.39527  0.060263 0.0522753
 0.279247  0.249298 -0.591499  -1.99927 0.0288214  0.045585	 0.267285 -0.238097 -0.601555  -1.39478 0.0598484 0.0520027
 0.277575  0.248356 -0.592681  -1.99925 0.0293523 0.0464486	 0.266254   -0.2379  -0.60209  -1.39428 0.0593536 0.0516258
 0.276062  0.247314 -0.593823  -1.99922 0.0299398 0.0470219	 0.265184  -0.23769 -0.602645  -1.39378 0.0587515 0.0514466
 0.274646  0.246172 -0.594953   -1.9992 0.0304629 0.0474875	 0.264087 -0.237461 -0.603217  -1.39327 0.0580586 0.0513784
 0.273276  0.244946 -0.596089  -1.99918 0.0311608 0.0478842	 0.263012 -0.237207 -0.603786  -1.39275 0.0571917 0.0513118
 0.272101  0.243607 -0.597174  -1.99917 0.0319076 0.0478507	 0.261907 -0.236936 -0.604372  -1.39223  0.056199 0.0515441
 0.270934  0.242185 -0.598282  -1.99916 0.0328742 0.0477061	 0.260812 -0.236638 -0.604962   -1.3917 0.0549585 0.0518152
 0.269647  0.240672 -0.599473  -1.99915 0.0337539 0.0477302	  0.25973 -0.236306 -0.605558  -1.39114  0.053721 0.0519339
 0.267252  0.237347 -0.601866  -1.99912 0.0357961 0.0472727	 0.257492 -0.235566   -0.6068  -1.39002 0.0508772  0.052585
 0.267252  0.237347 -0.601866  -1.99912 0.0357961 0.0472727	 0.257492 -0.235566   -0.6068  -1.39002 0.0508772  0.052585
 0.265943  0.235545 -0.603153   -1.9991 0.0368348 0.0471988	 0.256338 -0.235144 -0.607452  -1.38943 0.0494465 0.0529041
 0.266185  0.235424 -0.603093   -1.9991 0.0368566 0.0471744	 0.254924 -0.235075 -0.608073  -1.38966 0.0488112 0.0530781
 0.263539  0.231616 -0.605724  -1.99908 0.0388255  0.046634	 0.254061  -0.23419 -0.608776  -1.38823 0.0470167 0.0535287
 0.262235  0.229499 -0.607094  -1.99906  0.039807 0.0465791	 0.252921 -0.233647 -0.609459  -1.38762 0.0460543 0.0536564
 0.260998  0.227274 -0.608463  -1.99905 0.0407868 0.0464234	 0.251751 -0.233068 -0.610164  -1.38701 0.0453627  0.053887
  0.25868  0.222549 -0.611193  -1.99901 0.0427838 0.0462194	 0.249384 -0.231791 -0.611621   -1.3858 0.0442789 0.0541295
 0.257692   0.21999 -0.612535  -1.99899 0.0437995 0.0458729	 0.248225  -0.23108 -0.612361  -1.38521 0.0437453 0.0542278
 0.256595  0.217499 -0.613884  -1.99898 0.0448061 0.0453407	 0.248466 -0.230609 -0.612441  -1.38419 0.0430902 0.0545941
 0.256854  0.217335 -0.613833  -1.99898 0.0448102 0.0453568	 0.247029 -0.230331 -0.613126  -1.38464 0.0431337 0.0544528
 0.256061  0.214595 -0.615127  -1.99897  0.045879 0.0448464	 0.245821 -0.229537 -0.613909  -1.38411 0.0422829 0.0546908
 0.254533  0.208819 -0.617744  -1.99895 0.0478031 0.0437464	 0.243631 -0.227771 -0.615439  -1.38314 0.0401309 0.0546148
 0.253597  0.205804 -0.619139  -1.99893 0.0487213 0.0435185	 0.242688 -0.226784 -0.616175  -1.38271  0.038774 0.0540809
 0.253597  0.205804 -0.619139  -1.99893 0.0487213 0.0435185	 0.242688 -0.226784 -0.616175  -1.38271  0.038774 0.0540809
 0.252552  0.202698 -0.620589  -1.99891 0.0495559 0.0434948	 0.241701  -0.22574 -0.616945   -1.3823 0.0373016 0.0536418
 0.251426  0.199517 -0.622075  -1.99889 0.0505276 0.0436352	  0.24071 -0.224636 -0.617736  -1.38192 0.0356771 0.0531316
 0.250283  0.196242 -0.623576  -1.99886 0.0514127 0.0438948	 0.239754 -0.223468 -0.618531  -1.38157 0.0340563 0.0524809
 0.249108  0.192885 -0.625092  -1.99883 0.0523725 0.0442157	  0.23879 -0.222236 -0.619347  -1.38127 0.0324305 0.0518777
 0.248168  0.189436  -0.62652   -1.9988 0.0532789 0.0442032	 0.237754 -0.220954 -0.620203  -1.38101 0.0309789 0.0516748
 0.247301  0.185932 -0.627911  -1.99877 0.0544154 0.0441654	 0.236684 -0.219614 -0.621088  -1.38081 0.0294482 0.0516007
 0.246564  0.182351 -0.629249  -1.99875 0.0555148 0.0438339	 0.235686 -0.218206 -0.621963  -1.38066 0.0280815  0.051501
 0.245868   0.17872 -0.630562  -1.99872 0.0568525 0.0434743	 0.234752 -0.216729 -0.622832  -1.38058  0.026617 0.0512912
 0.245259  0.175011 -0.631838   -1.9987 0.0581025   0.04291	 0.233732 -0.215189 -0.623749  -1.38055   0.02535 0.0514555
 0.244596   0.17123  -0.63313  -1.99867 0.0594562 0.0424652	 0.232693 -0.213573 -0.624692  -1.38058 0.0240169 0.0516076
 0.243919  0.167398 -0.634414  -1.99863 0.0608804 0.0419466	 0.231729 -0.211883 -0.625625  -1.38068  0.022617 0.0515807
 0.242493  0.159537 -0.636981  -1.99856 0.0637316 0.0410689	 0.229691 -0.208277 -0.627585  -1.38109 0.0195274 0.0517316
 0.242493  0.159537 -0.636981  -1.99856 0.0637316 0.0410689	 0.229691 -0.208277 -0.627585  -1.38109 0.0195274 0.0517316
 0.241739  0.155495 -0.638266  -1.99853 0.0650262 0.0406729	 0.228707 -0.206351  -0.62858  -1.38142 0.0179071 0.0517196
 0.240851  0.151425 -0.639579  -1.99848 0.0665775 0.0404041	 0.227899 -0.204335 -0.629531  -1.38183 0.0159659 0.0512294
 0.239967  0.147246 -0.640886  -1.99845 0.0677985 0.0401432	 0.227053 -0.202233 -0.630515  -1.38234 0.0140901 0.0507896
 0.239064  0.143034 -0.642176   -1.9984 0.0693396 0.0399257	 0.226136 -0.200051  -0.63154  -1.38292 0.0120118 0.0506002
  0.23832  0.138761 -0.643389  -1.99836 0.0706344 0.0394345	 0.225402 -0.197787 -0.632514  -1.38363 0.0099993 0.0500601
  0.23758  0.134452 -0.644576  -1.99832 0.0721798 0.0389402	  0.224774  -0.195439  -0.633467   -1.38443 0.00784885  0.0492867
 0.237103  0.130082 -0.645648  -1.99829 0.0734893 0.0380824	 0.223967 -0.193028 -0.634491   -1.3853 0.0060695 0.0491431
 0.236678  0.125671 -0.646676  -1.99825 0.0749279 0.0371642	  0.223169  -0.190541  -0.635523   -1.38625 0.00439736  0.0490236
 0.236252  0.121236 -0.647678  -1.99821 0.0764049 0.0361593	  0.222577  -0.187979  -0.636493   -1.38727 0.00289275  0.0484452
 0.235788  0.116739 -0.648673  -1.99817  0.077889 0.0352449	  0.221952  -0.185346  -0.637483   -1.38833 0.00157591  0.0479393
 0.235304  0.112231 -0.649643  -1.99813 0.0794173 0.0343325	  0.221195  -0.182651  -0.638523   -1.38944 0.00048016  0.0478433
 0.234629  0.107633 -0.650664  -1.99808 0.0808308 0.0336826	    0.220618    -0.179881    -0.639508     -1.39059 -0.000545353    0.0471528
  0.23303 0.0983891 -0.652699  -1.99797 0.0840033 0.0326348	   0.219473    -0.17418   -0.641477    -1.39301 -0.00253294   0.0457339
  0.23303 0.0983891 -0.652699  -1.99797 0.0840033 0.0326348	   0.219473    -0.17418   -0.641477    -1.39301 -0.00253294   0.0457339
 0.232262 0.0937398 -0.653657  -1.99791   0.08558  0.032072	   0.218758   -0.171262   -0.642506    -1.39429 -0.00352664     0.04544
 0.231568 0.0890196 -0.654562  -1.99786 0.0870377 0.0314513	   0.218215   -0.168299   -0.643473     -1.3956 -0.00453386    0.044693
 0.231047 0.0843283 -0.655367   -1.9978 0.0885665 0.0305148	   0.217597   -0.165304   -0.644458    -1.39699 -0.00553197   0.0443005
 0.230638 0.0795321  -0.65611  -1.99776 0.0898323 0.0295566	  0.216779  -0.162256  -0.645507   -1.39839 -0.0064949  0.0444026
 0.230278 0.0747699 -0.656796  -1.99771 0.0912605 0.0284139	   0.216086   -0.159183   -0.646504    -1.39986 -0.00757568   0.0442776
 0.229957 0.0699216 -0.657443  -1.99767 0.0925383 0.0272211	   0.215529   -0.156067   -0.647449    -1.40136 -0.00873521   0.0437864
 0.229601   0.06508 -0.658064  -1.99763 0.0938933 0.0260123	  0.214845  -0.152899  -0.648432   -1.40294 -0.0100331  0.0436978
 0.229183 0.0601259 -0.658681  -1.99758 0.0950575 0.0249205	    0.2141  -0.149683  -0.649428   -1.40452 -0.0113044    0.04365
 0.228688 0.0552253 -0.659281  -1.99753 0.0964475 0.0238323	  0.213553  -0.146444  -0.650346   -1.40618 -0.0127375  0.0430748
 0.228178 0.0502113 -0.659859  -1.99749 0.0976272 0.0228118	  0.213025  -0.143156   -0.65125   -1.40788 -0.0141872  0.0423361
 0.240722 0.0478141 -0.698125  -1.99743 0.0989401 0.0217234	  0.212287  -0.139824  -0.652214   -1.40964 -0.0156043  0.0422385
 0.238377 0.0421314 -0.693078  -1.99739  0.100146 0.0205935	 0.211662 -0.136459 -0.653129  -1.41144 -0.016959 0.0417721
 0.236032 0.0365937  -0.68801  -1.99733  0.101575 0.0193609	  0.211235  -0.133082  -0.653964   -1.41333 -0.0185012  0.0409168
 0.233719 0.0310164 -0.682792  -1.99727   0.10283 0.0181665	  0.210674  -0.129649  -0.654834   -1.41524 -0.0198308  0.0403637
 0.231461 0.0255597 -0.677563  -1.99721  0.104175 0.0168939	  0.209984   -0.12618  -0.655733   -1.41722 -0.0210808  0.0401845
 0.229057 0.0200894 -0.672145  -1.99715   0.10547 0.0157687	  0.209507  -0.122683  -0.656549   -1.41924 -0.0224137  0.0392916
  0.22657 0.0147279 -0.666673  -1.99709  0.106918 0.0146451	  0.209038   -0.11917  -0.657345   -1.42134 -0.0238555  0.0384592
  0.223999 0.00931286  -0.661031   -1.99703   0.108156  0.0136797	  0.208333  -0.115584  -0.658208   -1.42345 -0.0250593  0.0380646
  0.221605 0.00404231  -0.655416   -1.99696    0.10944  0.0125163	 0.207672 -0.111992 -0.659037  -1.42565 -0.026273 0.0376365
   0.219402 -0.00120396   -0.649696    -1.99691     0.11062   0.0111948	    0.2072  -0.108395  -0.659787   -1.42791 -0.0274552  0.0367474
   0.217471 -0.00630991   -0.644027    -1.99685    0.111812  0.00959628	  0.206605  -0.104777  -0.660557   -1.43026 -0.0285289  0.0362988
  0.215626 -0.0114196   -0.63823   -1.99681   0.112709 0.00802769	  0.205826  -0.101108  -0.661372   -1.43265 -0.0293791  0.0361955
  0.213618 -0.0163986  -0.632381   -1.99675   0.113832 0.00650062	  0.205237 -0.0974397  -0.662105   -1.43515 -0.0304824  0.0356308
  0.211411 -0.0213862  -0.626328   -1.99669   0.114892 0.00519207	  0.204747 -0.0937441   -0.66279   -1.43769 -0.0315914   0.034623
  0.209024 -0.0262977  -0.620197   -1.99663   0.115959  0.0040765	  0.204069 -0.0899973  -0.663518   -1.44033 -0.0328085  0.0340501
  0.206538 -0.0311585  -0.613916   -1.99657   0.116969 0.00316711	  0.203356 -0.0862125  -0.664239   -1.44304 -0.0340429  0.0333937
  0.204085  -0.035821  -0.607652    -1.9965   0.118276 0.00213235	  0.202863 -0.0824474  -0.664868    -1.4459 -0.0354823  0.0323106
   0.201895  -0.0404434   -0.601327    -1.99643    0.119398 0.000946483	  0.202328 -0.0786516   -0.66549   -1.44883 -0.0366785  0.0312861
    0.199919    -0.044952    -0.595049     -1.99637      0.12049 -0.000426316	  0.201599 -0.0748046  -0.666155   -1.45192 -0.0378262  0.0308291
   0.198142  -0.0493911    -0.58872    -1.99631    0.121465 -0.00196417	  0.200947 -0.0709588  -0.666772   -1.45506 -0.0386971  0.0301796
   0.196288   -0.053725   -0.582344    -1.99623    0.122615 -0.00352556	  0.200475 -0.0671174  -0.667312   -1.45834  -0.039755  0.0291133
   0.194398  -0.0580296   -0.575862    -1.99617    0.123603 -0.00499651	  0.199902 -0.0632207  -0.667864   -1.46174 -0.0407678  0.0281469
   0.192363  -0.0622523   -0.569308     -1.9961    0.124612 -0.00630412	  0.199178 -0.0592863  -0.668441   -1.46523 -0.0417658  0.0275716
   0.190314  -0.0664163   -0.562691    -1.99604    0.125575 -0.00756919	  0.198656 -0.0553567  -0.668933   -1.46882 -0.0427437  0.0263529
   0.188164  -0.0704909    -0.55598    -1.99597     0.12665 -0.00880961	  0.198225 -0.0514344  -0.669374   -1.47256 -0.0439507  0.0249578
  0.186322  -0.074424  -0.549378    -1.9959    0.12762 -0.0102179	  0.197564 -0.0474481  -0.669864   -1.47645 -0.0448228  0.0241374
    0.1846 -0.0782717  -0.542747   -1.99583   0.128558 -0.0116839	  0.196868 -0.0434454   -0.67034   -1.48044  -0.045536  0.0234096
 0.183052 -0.081986 -0.536198  -1.99576  0.129523 -0.013374	  0.196381 -0.0394814  -0.670728   -1.48458 -0.0462627  0.0222847
  0.181505 -0.0856601  -0.529562   -1.99568   0.130443 -0.0150525	  0.195856 -0.0354809  -0.671105   -1.48888 -0.0469977  0.0211504
  0.180043 -0.0891647  -0.523049   -1.99561    0.13135 -0.0167197	  0.195072  -0.031449  -0.671534    -1.4933 -0.0474965   0.020755
  0.178454 -0.0926602  -0.516358   -1.99554   0.132198 -0.0182802	   0.19446 -0.0274096  -0.671888   -1.49787 -0.0481757  0.0197843
  0.176674 -0.0960188  -0.509704   -1.99545   0.133332 -0.0197259	  0.194039 -0.0234047  -0.672161    -1.5026   -0.04911  0.0184849
  0.175168 -0.0993719   -0.50303   -1.99539   0.134058 -0.0212417	  0.193412 -0.0193322  -0.672472   -1.50745 -0.0496267  0.0174384
  0.173573  -0.102577  -0.496397   -1.99531    0.13497 -0.0226306	  0.192641 -0.0152364  -0.672798   -1.51248 -0.0502565  0.0168663
   0.17233  -0.105706  -0.489852   -1.99524   0.135731 -0.0243844	  0.192137 -0.0111777  -0.673022   -1.51769 -0.0507407  0.0156707
 0.170044 -0.111718 -0.476876  -1.99509  0.137267 -0.027976	   0.190943 -0.00298605   -0.673448     -1.5286  -0.0514039    0.013889
 0.170044 -0.111718 -0.476876  -1.99509  0.137267 -0.027976	   0.190943 -0.00298605   -0.673448     -1.5286  -0.0514039    0.013889
  0.168971  -0.114619  -0.470399   -1.99502   0.137914 -0.0297233	  0.190234 0.00115268  -0.673654   -1.53429 -0.0515605  0.0131895
  0.167609  -0.117401  -0.463878   -1.99493   0.138852 -0.0313237	  0.189827 0.00524448  -0.673749   -1.54019 -0.0520713  0.0119369
  0.166389  -0.120108  -0.457429   -1.99485   0.139589 -0.0329363	  0.189276 0.00937129   -0.67386   -1.54622 -0.0523212  0.0110237
  0.164997  -0.122781  -0.450883   -1.99478   0.140268 -0.0342635	  0.188477  0.0135658  -0.674012    -1.5524 -0.0525983  0.0106661
  0.163708  -0.125369  -0.444411   -1.99471   0.140875 -0.0356505	  0.187846  0.0176943  -0.674093   -1.55869 -0.0527929 0.00998607
  0.162657   -0.12781  -0.438062   -1.99463   0.141558 -0.0373327	  0.187296    0.02178  -0.674126   -1.56514 -0.0528384 0.00943446
  0.161607  -0.130259  -0.431649   -1.99458   0.141943 -0.0387627	  0.186442  0.0259548  -0.674215   -1.57169 -0.0526354 0.00948553
  0.160851  -0.132627  -0.425399   -1.99454     0.1421 -0.0403909	  0.185423  0.0301037  -0.674323    -1.5783 -0.0520486 0.00998189
  0.160078  -0.134901  -0.419146   -1.99449   0.142342 -0.0420543	  0.184654  0.0341762   -0.67434   -1.58501 -0.0514683  0.0101282
  0.159092  -0.137139  -0.412799   -1.99444   0.142516 -0.0434289	  0.183797  0.0382762  -0.674354   -1.59185 -0.0510423  0.0105707
  0.158326  -0.139344   -0.40656   -1.99443   0.142329 -0.0447995	  0.182596  0.0424344  -0.674432   -1.59874 -0.0501098  0.0117417
   0.15748  -0.141502  -0.400307   -1.99441   0.142114 -0.0460374	  0.181559  0.0465127  -0.674443   -1.60568 -0.0492331  0.0126246
  0.156417  -0.143606  -0.393897    -1.9944   0.141965 -0.0471073	  0.180652  0.0505582  -0.674395   -1.61274 -0.0486218  0.0134022
  0.155654   -0.14562  -0.387729    -1.9944   0.141516 -0.0482185	  0.17933  0.054685 -0.674426  -1.61991 -0.047471 0.0150885
  0.154971  -0.147597  -0.381583   -1.99442   0.140903 -0.0492581	  0.177932  0.0588026   -0.67445    -1.6271 -0.0460639  0.0168904
 0.154069 -0.149528 -0.375286  -1.99443  0.140459   -0.0502	  0.176887   0.062833  -0.674361   -1.63442 -0.0450641  0.0182678
  0.153457   -0.15137  -0.369236   -1.99445   0.139796 -0.0513547	  0.175648   0.066916  -0.674292   -1.64189 -0.0436249  0.0201476
  0.152969  -0.153122  -0.363302   -1.99448   0.139012 -0.0523783	  0.174095  0.0710639   -0.67427   -1.64943 -0.0417935  0.0226708
  0.152191  -0.154848   -0.35717    -1.9945   0.138339 -0.0532095	  0.172864  0.0751449  -0.674145   -1.65707 -0.0403521  0.0246642
  0.151486  -0.156557  -0.351106   -1.99453   0.137556 -0.0540875	  0.171664  0.0792194  -0.673985   -1.66481 -0.0388362   0.026691
  0.15108 -0.158194 -0.345312  -1.99458  0.136526 -0.054996	  0.170109  0.0834223  -0.673872   -1.67269 -0.0366508  0.0293143
 0.150441 -0.159782 -0.339364  -1.99462  0.135558 -0.055661	   0.16872  0.0875863  -0.673693   -1.68064 -0.0347822  0.0316951
   0.14964  -0.161344  -0.333332   -1.99467   0.134675 -0.0562579	 0.167579 0.0917117 -0.673429  -1.68875 -0.033285 0.0337611
  0.148672  -0.164328  -0.321867   -1.99479   0.132288 -0.0575101	  0.164706   0.100188   -0.67293   -1.70529 -0.0289995  0.0388514
  0.147977  -0.165743  -0.316017   -1.99485   0.131204 -0.0580208	  0.163653   0.104374   -0.67255   -1.71374 -0.0272887  0.0408464
  0.147977  -0.165743  -0.316017   -1.99485   0.131204 -0.0580208	  0.163653   0.104374   -0.67255   -1.71374 -0.0272887  0.0408464
  0.147259  -0.167104  -0.310251   -1.99491   0.130064 -0.0583562	  0.162413   0.108642  -0.672175   -1.72235 -0.0254686  0.0432225
  0.146706  -0.168427  -0.304626   -1.99499   0.128731 -0.0587056	  0.161008   0.112971  -0.671799   -1.73103 -0.0232991  0.0458227
  0.146084  -0.169697  -0.299035   -1.99506    0.12749 -0.0591478	  0.159935   0.117242  -0.671323   -1.73987 -0.0214114   0.047969
  0.145439  -0.170919  -0.293462   -1.99513   0.126187 -0.0594175	  0.158743   0.121576  -0.670835   -1.74878 -0.0194311  0.0502932
  0.144843    -0.1721  -0.287959   -1.99522   0.124756 -0.0595787	  0.157359   0.125989  -0.670347   -1.75781 -0.0172891  0.0529272
  0.144288  -0.173247  -0.282497   -1.99529   0.123353 -0.0598621	  0.156267   0.130332  -0.669772   -1.76694 -0.0152343  0.0551209
  0.143755  -0.174364   -0.27704   -1.99538    0.12185 -0.0600832	 0.155159  0.134728 -0.669159   -1.7762 -0.013153 0.0572549
  0.143334   -0.17543  -0.271776   -1.99547   0.120262 -0.0602544	  0.153799   0.139205  -0.668557   -1.78553 -0.0106867  0.0598479
  0.14247 -0.177413 -0.261375  -1.99564  0.117184 -0.060794	   0.156505    0.152836   -0.688463    -1.80461 -0.00606301     0.06418
